country,year,country_id,e_regiongeo,v2x_polyarchy,v2x_libdem,v2x_delibdem,v2x_egaldem,v2x_liberal,v2xcl_rol,v2x_cspart,v2x_jucon,v2x_regime,gov_seatshare,rooduijn_government,rooduijn_government_senior,gov_popul_mean,gov_popul_weighted,gov_ideol_mean,gov_ideol_weighted,no_govparties,econ_right,econ_left,rooduijn,gov_popul_prime,president,ruth_populism,singleparty_gov,syst,evnt,evnttype,rights_sum,rights_crim,rights_ruleolaw,rights_political,rights_econ,rights_ind,rights_social,diff_rights_sum,diff_rights_crim,diff_rights_ruleolaw,diff_rights_political,diff_rights_econ,diff_rights_ind,diff_rights_social,diff_conterm,diff_judind,diff_hosterm,diff_judiciary,diff_executive,date,year_start,year_end,year_interval
Brazil,1995,19,18,0.849,0.726,0.726,0.566,0.845,0.859,0.815,0.866,2,73.4,NA,NA,0.20033333333333334,0.20014032697547682,NA,NA,6,NA,NA,NA,0.255,Fernando Henrique Cardoso ,Non-Populist,0,0,1,1,71,1,50,12,8,1,8,0,0,0,0,0,0,0,NA,0,0,0,0,1995-01-01,1994-07-01,1995-07-01,1994-07-01 UTC--1995-07-01 UTC
Brazil,1996,19,18,0.849,0.728,0.727,0.566,0.845,0.859,0.876,0.866,2,73.4,NA,NA,0.20033333333333334,0.20014032697547682,NA,NA,6,NA,NA,NA,0.255,Fernando Henrique Cardoso ,Non-Populist,0,0,1,1,71,1,50,12,8,1,8,0,0,0,0,0,0,0,NA,0,0,0,0,1996-01-01,1995-07-01,1996-06-30,1995-07-01 UTC--1996-06-30 UTC
Brazil,1997,19,18,0.849,0.728,0.727,0.566,0.845,0.859,0.876,0.866,2,73.4,NA,NA,0.20033333333333334,0.20014032697547682,NA,NA,6,NA,NA,NA,0.255,Fernando Henrique Cardoso ,Non-Populist,0,0,1,1,71,1,50,12,8,1,8,0,0,0,0,0,0,0,NA,0,0,0,0,1997-01-01,1996-07-01,1997-07-01,1996-07-01 UTC--1997-07-01 UTC
Brazil,1998,19,18,0.851,0.73,0.729,0.569,0.845,0.859,0.895,0.866,2,73.7,NA,NA,0.1744,0.16751967435549522,1.3622,1.3398941655359564,5,1,0,NA,0.211,Fernando Henrique Cardoso ,Non-Populist,0,0,1,1,71,1,50,12,8,1,8,0,0,0,0,0,0,0,NA,0,0,0,0,1998-01-01,1997-07-01,1998-07-01,1997-07-01 UTC--1998-07-01 UTC
Brazil,1999,19,18,0.857,0.735,0.733,0.574,0.845,0.859,0.895,0.866,2,73.7,NA,NA,0.1744,0.16751967435549522,NA,NA,5,NA,NA,NA,0.211,Fernando Henrique Cardoso ,Non-Populist,0,0,1,1,71,1,50,12,8,1,8,0,0,0,0,0,0,0,NA,0,0,0,0,1999-01-01,1998-07-01,1999-07-01,1998-07-01 UTC--1999-07-01 UTC
Brazil,2000,19,18,0.857,0.735,0.732,0.567,0.844,0.859,0.895,0.866,2,73.7,NA,NA,0.1744,0.16751967435549522,NA,NA,5,NA,NA,NA,0.211,Fernando Henrique Cardoso ,Non-Populist,0,0,1,1,72,1,51,12,8,1,9,1,0,1,0,0,0,1,NA,0,0,0,0,2000-01-01,1999-07-01,2000-06-30,1999-07-01 UTC--2000-06-30 UTC
Brazil,2001,19,18,0.857,0.735,0.732,0.567,0.844,0.859,0.895,0.866,2,73.7,NA,NA,0.1744,0.16751967435549522,NA,NA,5,NA,NA,NA,0.211,Fernando Henrique Cardoso ,Non-Populist,0,0,1,1,72,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2001-01-01,2000-07-01,2001-07-01,2000-07-01 UTC--2001-07-01 UTC
Brazil,2002,19,18,0.859,0.737,0.784,0.589,0.847,0.866,0.895,0.866,2,51.099999999999994,NA,NA,0.376,0.41015655577299415,-0.25133333333333335,-0.3600724070450098,6,0,1,NA,0.681,Fernando Henrique Cardoso ,Non-Populist,0,0,1,1,72,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2002-01-01,2001-07-01,2002-07-01,2001-07-01 UTC--2002-07-01 UTC
Brazil,2003,19,18,0.857,0.741,0.786,0.61,0.855,0.866,0.948,0.866,2,51.099999999999994,NA,NA,0.376,0.41015655577299415,NA,NA,6,NA,NA,NA,0.681,Luiz Inácio Lula da Silva,Non-Populist,0,0,1,1,72,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2003-01-01,2002-07-01,2003-07-01,2002-07-01 UTC--2003-07-01 UTC
Brazil,2004,19,18,0.857,0.741,0.786,0.611,0.855,0.866,0.948,0.866,2,51.099999999999994,NA,NA,0.376,0.41015655577299415,NA,NA,6,NA,NA,NA,0.681,Luiz Inácio Lula da Silva,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,1,0,0,0,0,0,0,NA,0,0,0,0,2004-01-01,2003-07-01,2004-06-30,2003-07-01 UTC--2004-06-30 UTC
Brazil,2005,19,18,0.876,0.784,0.812,0.621,0.893,0.874,0.948,0.931,2,51.099999999999994,NA,NA,0.376,0.41015655577299415,NA,NA,6,NA,NA,NA,0.681,Luiz Inácio Lula da Silva,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2005-01-01,2004-07-01,2005-07-01,2004-07-01 UTC--2005-07-01 UTC
Brazil,2006,19,18,0.876,0.783,0.812,0.62,0.892,0.875,0.948,0.931,2,56,NA,NA,0.38216666666666665,0.39223214285714286,-0.12766666666666665,-0.18216249999999995,6,0,1,NA,0.672,Luiz Inácio Lula da Silva,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2006-01-01,2005-07-01,2006-07-01,2005-07-01 UTC--2006-07-01 UTC
Brazil,2007,19,18,0.87,0.776,0.807,0.617,0.892,0.875,0.948,0.931,2,56,NA,NA,0.38216666666666665,0.39223214285714286,NA,NA,6,NA,NA,NA,0.672,Luiz Inácio Lula da Silva,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2007-01-01,2006-07-01,2007-07-01,2006-07-01 UTC--2007-07-01 UTC
Brazil,2008,19,18,0.87,0.776,0.807,0.617,0.892,0.875,0.937,0.931,2,56,NA,NA,0.38216666666666665,0.39223214285714286,NA,NA,6,NA,NA,NA,0.672,Luiz Inácio Lula da Silva,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2008-01-01,2007-07-01,2008-06-30,2007-07-01 UTC--2008-06-30 UTC
Brazil,2009,19,18,0.87,0.776,0.807,0.617,0.892,0.875,0.937,0.931,2,56,NA,NA,0.38216666666666665,0.39223214285714286,NA,NA,6,NA,NA,NA,0.672,Luiz Inácio Lula da Silva,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2009-01-01,2008-07-01,2009-07-01,2008-07-01 UTC--2009-07-01 UTC
Brazil,2010,19,18,0.872,0.781,0.804,0.62,0.895,0.875,0.937,0.931,2,60.7,NA,NA,0.3448333333333333,0.36546787479406917,-0.016999999999999987,-0.0744777594728171,6,0,1,NA,0.642,Luiz Inácio Lula da Silva,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2010-01-01,2009-07-01,2010-07-01,2009-07-01 UTC--2010-07-01 UTC
Brazil,2011,19,18,0.876,0.787,0.806,0.628,0.896,0.875,0.936,0.931,2,60.7,NA,NA,0.3448333333333333,0.36546787479406917,NA,NA,6,NA,NA,NA,0.642,Dilma Rousseff,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2011-01-01,2010-07-01,2011-07-01,2010-07-01 UTC--2011-07-01 UTC
Brazil,2012,19,18,0.872,0.783,0.803,0.623,0.896,0.875,0.936,0.927,2,60.7,NA,NA,0.3448333333333333,0.36546787479406917,NA,NA,6,NA,NA,NA,0.642,Dilma Rousseff,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2012-01-01,2011-07-01,2012-06-30,2011-07-01 UTC--2012-06-30 UTC
Brazil,2013,19,18,0.877,0.791,0.814,0.618,0.903,0.863,0.899,0.931,2,60.7,NA,NA,0.3448333333333333,0.36546787479406917,NA,NA,6,NA,NA,NA,0.642,Dilma Rousseff,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2013-01-01,2012-07-01,2013-07-01,2012-07-01 UTC--2013-07-01 UTC
Brazil,2014,19,18,0.876,0.789,0.806,0.614,0.9,0.863,0.899,0.927,2,59.9,NA,NA,0.2905,0.31983973288814693,0.745625,0.5641669449081802,8,1,0,NA,0.688,Dilma Rousseff,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2014-01-01,2013-07-01,2014-07-01,2013-07-01 UTC--2014-07-01 UTC
Brazil,2015,19,18,0.869,0.78,0.798,0.61,0.898,0.864,0.899,0.924,2,59.9,NA,NA,0.2905,0.31983973288814693,NA,NA,8,NA,NA,NA,0.688,Dilma Rousseff,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2015-01-01,2014-07-01,2015-07-01,2014-07-01 UTC--2015-07-01 UTC
Brazil,2016,19,18,0.774,0.649,0.531,0.472,0.833,0.841,0.781,0.869,2,59.9,NA,NA,0.2905,0.31983973288814693,NA,NA,8,NA,NA,NA,0.688,Michel Temer,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2016-01-01,2015-07-01,2016-06-30,2015-07-01 UTC--2016-06-30 UTC
Brazil,2017,19,18,0.771,0.64,0.533,0.457,0.822,0.818,0.709,0.886,2,59.9,NA,NA,0.2905,0.31983973288814693,NA,NA,8,NA,NA,NA,0.688,Michel Temer,Non-Populist,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2017-01-01,2016-07-01,2017-07-01,2016-07-01 UTC--2017-07-01 UTC
Brazil,2018,19,18,0.742,0.604,0.45,0.411,0.803,0.784,0.673,0.865,2,59.9,NA,NA,0.194,0.31983973288814693,1.83575,NA,8,NA,NA,NA,0.35,Michel Temer,NA,0,0,0,4,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2018-01-01,2017-07-01,2018-07-01,2017-07-01 UTC--2018-07-01 UTC
Brazil,2019,19,18,0.689,0.525,0.403,0.344,0.739,0.663,0.673,0.817,2,59.9,NA,NA,0.194,0.31983973288814693,NA,NA,8,NA,NA,NA,0.35,NA,NA,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2019-01-01,2018-07-01,2019-07-01,2018-07-01 UTC--2019-07-01 UTC
Brazil,2020,19,18,0.687,0.523,0.385,0.331,0.733,0.658,0.714,0.806,2,59.9,NA,NA,0.194,0.31983973288814693,NA,NA,8,NA,NA,NA,0.35,NA,NA,0,0,1,1,73,1,51,12,8,1,9,0,0,0,0,0,0,0,NA,0,0,0,0,2020-01-01,2019-07-01,2020-06-30,2019-07-01 UTC--2020-06-30 UTC
Brazil,2021,19,18,0.667,0.513,0.412,0.318,0.753,0.627,0.671,0.836,2,59.9,NA,NA,0.194,0.31983973288814693,NA,NA,8,NA,NA,NA,0.35,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-01,2020-07-01,2020-12-31,2020-07-01 UTC--2021-07-01 UTC
Bulgaria,1990,152,4,0.577,0.464,0.522,0.483,0.783,0.846,0.774,0.68,2,56.8,Non-Populist,Non-Populist,0.4285,0.5165633802816901,-1.367,-1.8696056338028169,2,0,1,0,0.531,NA,NA,0,0,1,1,46,1,34,7,6,1,6,2,0,2,0,2,0,0,NA,0,0,0,0,1990-01-01,1990-01-01,1990-07-01,1989-07-01 UTC--1990-07-01 UTC
Bulgaria,1991,152,4,0.631,0.521,0.566,0.517,0.824,0.865,0.774,0.79,2,55.8,Non-Populist,Non-Populist,0.3105,0.34674910394265235,0.724,1.4156200716845877,2,1,0,0,0.367,NA,NA,0,1,1,3,63,1,48,12,6,1,6,17,0,14,5,0,0,0,NA,0,0,3,3,1991-01-01,1990-07-01,1991-07-01,1990-07-01 UTC--1991-07-01 UTC
Bulgaria,1992,152,4,0.699,0.606,0.625,0.566,0.876,0.88,0.774,0.872,2,55.8,Non-Populist,Non-Populist,0.3105,0.34674910394265235,NA,NA,2,NA,NA,NA,0.367,NA,NA,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1992-01-01,1991-07-01,1992-06-30,1991-07-01 UTC--1992-06-30 UTC
Bulgaria,1993,152,4,0.695,0.601,0.616,0.562,0.876,0.88,0.774,0.872,2,55.8,Non-Populist,Non-Populist,0.3105,0.34674910394265235,NA,NA,2,NA,NA,NA,0.367,NA,NA,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1993-01-01,1992-07-01,1993-07-01,1992-07-01 UTC--1993-07-01 UTC
Bulgaria,1994,152,4,0.698,0.602,0.618,0.566,0.876,0.88,0.774,0.872,2,52.1,Non-Populist,Non-Populist,0.495,0.495,-2.066,-2.066,1,0,1,0,0.495,Indzhova,Non-Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1994-01-01,1993-07-01,1994-07-01,1993-07-01 UTC--1994-07-01 UTC
Bulgaria,1995,152,4,0.695,0.602,0.616,0.563,0.876,0.88,0.774,0.872,2,52.1,Non-Populist,Non-Populist,0.495,0.495,NA,NA,1,NA,NA,NA,0.495,Videnov,Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1995-01-01,1994-07-01,1995-07-01,1994-07-01 UTC--1995-07-01 UTC
Bulgaria,1996,152,4,0.7,0.608,0.621,0.569,0.876,0.88,0.774,0.872,2,52.1,Non-Populist,Non-Populist,0.495,0.495,NA,NA,1,NA,NA,NA,0.495,Videnov,Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1996-01-01,1995-07-01,1996-06-30,1995-07-01 UTC--1996-06-30 UTC
Bulgaria,1997,152,4,0.713,0.617,0.644,0.574,0.876,0.88,0.774,0.872,2,57.1,Non-Populist,Non-Populist,0.267,0.267,1.641,1.641,1,1,0,0,0.267,Kostov,Non-Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1997-01-01,1996-07-01,1997-07-01,1996-07-01 UTC--1997-07-01 UTC
Bulgaria,1998,152,4,0.711,0.616,0.636,0.562,0.881,0.894,0.735,0.872,2,57.1,Non-Populist,Non-Populist,0.267,0.267,NA,NA,1,NA,NA,NA,0.267,Kostov,Non-Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1998-01-01,1997-07-01,1998-07-01,1997-07-01 UTC--1998-07-01 UTC
Bulgaria,1999,152,4,0.719,0.626,0.633,0.571,0.881,0.894,0.735,0.872,2,57.1,Non-Populist,Non-Populist,0.267,0.267,NA,NA,1,NA,NA,NA,0.267,Kostov,Non-Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1999-01-01,1998-07-01,1999-07-01,1998-07-01 UTC--1999-07-01 UTC
Bulgaria,2000,152,4,0.722,0.63,0.635,0.571,0.883,0.905,0.735,0.872,2,57.1,Non-Populist,Non-Populist,0.267,0.267,NA,NA,1,NA,NA,NA,0.267,Kostov,Non-Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2000-01-01,1999-07-01,2000-06-30,1999-07-01 UTC--2000-06-30 UTC
Bulgaria,2001,152,4,0.695,0.604,0.619,0.544,0.879,0.905,0.735,0.872,2,58.8,Populist,Populist,0.241,0.308265306122449,0.1185,0.2484761904761905,2,0,1,1,0.337,Sakskoburggotski,Populist,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2001-01-01,2000-07-01,2001-07-01,2000-07-01 UTC--2001-07-01 UTC
Bulgaria,2002,152,4,0.722,0.625,0.625,0.568,0.876,0.916,0.735,0.872,2,58.8,Populist,Populist,0.241,0.308265306122449,NA,NA,2,NA,NA,NA,0.337,Sakskoburggotski,Populist,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2002-01-01,2001-07-01,2002-07-01,2001-07-01 UTC--2002-07-01 UTC
Bulgaria,2003,152,4,0.722,0.626,0.625,0.568,0.879,0.916,0.735,0.872,2,58.8,Populist,Populist,0.241,0.308265306122449,NA,NA,2,NA,NA,NA,0.337,Sakskoburggotski,Populist,0,0,1,1,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2003-01-01,2002-07-01,2003-07-01,2002-07-01 UTC--2003-07-01 UTC
Bulgaria,2004,152,4,0.72,0.628,0.624,0.569,0.885,0.915,0.735,0.872,2,58.8,Populist,Populist,0.241,0.308265306122449,NA,NA,2,NA,NA,NA,0.337,Sakskoburggotski,Populist,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2004-01-01,2003-07-01,2004-06-30,2003-07-01 UTC--2004-06-30 UTC
Bulgaria,2005,152,4,0.706,0.617,0.611,0.557,0.885,0.915,0.735,0.872,2,70.5,Populist,Non-Populist,0.21733333333333332,0.2293290780141844,-0.5900000000000001,-0.8918070921985817,3,0,1,0,0.24,Stanishev,Populist,0,0,1,1,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-01,2004-07-01,2005-07-01,2004-07-01 UTC--2005-07-01 UTC
Bulgaria,2006,152,4,0.708,0.62,0.609,0.562,0.886,0.919,0.735,0.872,2,70.5,Populist,Non-Populist,0.21733333333333332,0.2293290780141844,NA,NA,3,NA,NA,NA,0.24,Stanishev,Populist,0,0,1,1,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2006-01-01,2005-07-01,2006-07-01,2005-07-01 UTC--2006-07-01 UTC
Bulgaria,2007,152,4,0.717,0.627,0.619,0.568,0.887,0.92,0.735,0.875,2,70.5,Populist,Non-Populist,0.21733333333333332,0.2293290780141844,NA,NA,3,NA,NA,NA,0.24,Stanishev,Populist,0,0,1,1,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2007-01-01,2006-07-01,2007-07-01,2006-07-01 UTC--2007-07-01 UTC
Bulgaria,2008,152,4,0.721,0.632,0.619,0.57,0.887,0.922,0.735,0.875,2,70.5,Populist,Non-Populist,0.21733333333333332,0.2293290780141844,NA,NA,3,NA,NA,NA,0.24,Stanishev,Populist,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2008-01-01,2007-07-01,2008-06-30,2007-07-01 UTC--2008-06-30 UTC
Bulgaria,2009,152,4,0.7,0.599,0.583,0.549,0.862,0.898,0.78,0.863,2,48.3,Populist,Populist,0.701,0.701,-0.027,-0.027,1,0,1,1,0.701,Borisov,Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2009-01-01,2008-07-01,2009-07-01,2008-07-01 UTC--2009-07-01 UTC
Bulgaria,2010,152,4,0.686,0.583,0.559,0.535,0.854,0.891,0.807,0.836,2,48.3,Populist,Populist,0.701,0.701,NA,NA,1,NA,NA,NA,0.701,Borisov,Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2010-01-01,2009-07-01,2010-07-01,2009-07-01 UTC--2010-07-01 UTC
Bulgaria,2011,152,4,0.682,0.579,0.556,0.533,0.852,0.888,0.821,0.84,2,48.3,Populist,Populist,0.701,0.701,NA,NA,1,NA,NA,NA,0.701,Borisov,Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-01,2010-07-01,2011-07-01,2010-07-01 UTC--2011-07-01 UTC
Bulgaria,2012,152,4,0.667,0.568,0.55,0.519,0.854,0.886,0.829,0.84,2,48.3,Populist,Populist,0.701,0.701,NA,NA,1,NA,NA,NA,0.701,Borisov,Populist,1,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-01,2011-07-01,2012-06-30,2011-07-01 UTC--2012-06-30 UTC
Bulgaria,2013,152,4,0.662,0.553,0.533,0.516,0.834,0.874,0.808,0.837,2,59.6,Populist,Non-Populist,0.49233333333333335,0.4122986577181208,-1.445,-1.6742214765100671,3,0,1,0,0.372,Oresharski,Non-Populist,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2013-01-01,2012-07-01,2013-07-01,2012-07-01 UTC--2013-07-01 UTC
Bulgaria,2014,152,4,0.681,0.571,0.561,0.526,0.841,0.875,0.817,0.85,2,50.9,Populist,Populist,0.5496666666666666,0.4878212180746562,0.6723333333333334,0.514155206286837,3,1,0,1,0.468,Borisov,Populist,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2014-01-01,2013-07-01,2014-07-01,2013-07-01 UTC--2014-07-01 UTC
Bulgaria,2015,152,4,0.674,0.576,0.552,0.515,0.856,0.861,0.775,0.89,2,50.9,Populist,Populist,0.5496666666666666,0.4878212180746562,NA,NA,3,NA,NA,NA,0.468,Borisov,Populist,0,0,1,1,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-01,2014-07-01,2015-07-01,2014-07-01 UTC--2015-07-01 UTC
Bulgaria,2016,152,4,0.674,0.57,0.557,0.52,0.848,0.859,0.787,0.863,2,50.9,Populist,Populist,0.5496666666666666,0.4878212180746562,NA,NA,3,NA,NA,NA,0.468,Borisov,Populist,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-01,2015-07-01,2016-06-30,2015-07-01 UTC--2016-06-30 UTC
Bulgaria,2017,152,4,0.631,0.532,0.495,0.484,0.843,0.863,0.763,0.863,2,50.900000000000006,Populist,Populist,0.529,0.45338506876227896,0.428,0.4596915520628683,2,0,1,1,0.393,Borisov,Populist,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2017-01-01,2016-07-01,2017-07-01,2016-07-01 UTC--2017-07-01 UTC
Bulgaria,2018,152,4,0.614,0.513,0.483,0.472,0.831,0.851,0.781,0.829,2,50.900000000000006,Populist,Populist,0.529,0.45338506876227896,NA,NA,2,NA,NA,NA,0.393,Borisov,NA,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,2017-07-01,2018-07-01,2017-07-01 UTC--2018-07-01 UTC
Bulgaria,2019,152,4,0.612,0.512,0.474,0.459,0.833,0.851,0.787,0.823,2,50.900000000000006,Populist,Populist,0.529,0.45338506876227896,NA,NA,2,NA,NA,NA,0.393,NA,NA,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-01,2018-07-01,2019-07-01,2018-07-01 UTC--2019-07-01 UTC
Bulgaria,2020,152,4,0.615,0.508,0.502,0.453,0.825,0.866,0.805,0.815,2,50.900000000000006,Populist,Populist,0.529,0.45338506876227896,NA,NA,2,NA,NA,NA,0.393,NA,NA,0,0,0,4,63,1,48,12,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-01,2019-07-01,2020-06-30,2019-07-01 UTC--2020-06-30 UTC
Bulgaria,2021,152,4,0.667,0.555,0.56,0.498,0.83,0.844,0.803,0.815,2,50.900000000000006,Populist,Populist,0.529,0.45338506876227896,NA,NA,2,NA,NA,NA,0.393,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-01,2020-07-01,2020-12-31,2020-07-01 UTC--2021-07-01 UTC
Chile,1990,72,18,0.73,0.641,0.618,0.436,0.846,0.895,0.665,0.924,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,41,0,28,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1990-01-01,1990-01-01,1990-07-01,1989-07-01 UTC--1990-07-01 UTC
Chile,1991,72,18,0.824,0.758,0.715,0.543,0.934,0.935,0.665,0.948,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,41,0,28,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1991-01-01,1990-07-01,1991-07-01,1990-07-01 UTC--1991-07-01 UTC
Chile,1992,72,18,0.824,0.758,0.715,0.543,0.934,0.935,0.665,0.948,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,41,0,28,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1992-01-01,1991-07-01,1992-06-30,1991-07-01 UTC--1992-06-30 UTC
Chile,1993,72,18,0.823,0.757,0.71,0.539,0.934,0.935,0.665,0.948,2,57.5,NA,NA,0.34750000000000003,0.3246713043478261,-0.58125,-0.3430278260869565,4,0,1,NA,0.256,NA,NA,0,0,0,4,41,0,28,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1993-01-01,1992-07-01,1993-07-01,1992-07-01 UTC--1993-07-01 UTC
Chile,1994,72,18,0.861,0.795,0.751,0.572,0.934,0.935,0.665,0.948,2,57.5,NA,NA,0.34750000000000003,0.3246713043478261,NA,NA,4,NA,NA,NA,0.256,Eduardo Frei Ruiz-Tagle,Non-Populist,0,0,1,1,41,0,28,7,5,1,4,0,0,0,0,0,0,0,0,0,-2,0,0,1994-01-01,1993-07-01,1994-07-01,1993-07-01 UTC--1994-07-01 UTC
Chile,1995,72,18,0.861,0.795,0.767,0.572,0.934,0.935,0.665,0.948,2,57.5,NA,NA,0.34750000000000003,0.3246713043478261,NA,NA,4,NA,NA,NA,0.256,Eduardo Frei Ruiz-Tagle,Non-Populist,0,0,0,4,41,0,28,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1995-01-01,1994-07-01,1995-07-01,1994-07-01 UTC--1995-07-01 UTC
Chile,1996,72,18,0.861,0.797,0.771,0.572,0.936,0.937,0.76,0.948,3,57.5,NA,NA,0.34750000000000003,0.3246713043478261,NA,NA,4,NA,NA,NA,0.256,Eduardo Frei Ruiz-Tagle,Non-Populist,0,0,1,1,41,0,28,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1996-01-01,1995-07-01,1996-06-30,1995-07-01 UTC--1996-06-30 UTC
Chile,1997,72,18,0.861,0.797,0.771,0.572,0.936,0.937,0.76,0.948,3,57.5,NA,NA,0.3415,0.2992991304347826,-0.51375,-0.2562973913043478,4,0,1,NA,0.232,Eduardo Frei Ruiz-Tagle,Non-Populist,0,0,1,1,41,0,28,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1997-01-01,1996-07-01,1997-07-01,1996-07-01 UTC--1997-07-01 UTC
Chile,1998,72,18,0.863,0.799,0.782,0.571,0.936,0.937,0.76,0.948,3,57.5,NA,NA,0.3415,0.2992991304347826,NA,NA,4,NA,NA,NA,0.232,Eduardo Frei Ruiz-Tagle,Non-Populist,0,0,1,1,41,0,28,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1998-01-01,1997-07-01,1998-07-01,1997-07-01 UTC--1998-07-01 UTC
